,space_heat_load_in_MW
2011-01-01 00:00:00,42.61548608247519
2011-01-01 00:15:00,40.045175019935414
2011-01-01 00:30:00,44.663004179198964
2011-01-01 00:45:00,47.93260043902179
2011-01-01 01:00:00,44.02103706388429
2011-01-01 01:15:00,44.32296539095741
2011-01-01 01:30:00,45.510436994590016
2011-01-01 01:45:00,48.08639706213895
2011-01-01 02:00:00,49.95934323493735
2011-01-01 02:15:00,49.40401195527628
2011-01-01 02:30:00,51.70111099524145
2011-01-01 02:45:00,53.87435935066699
2011-01-01 03:00:00,58.56682798799626
2011-01-01 03:15:00,55.829507395187576
2011-01-01 03:30:00,57.03715991642052
2011-01-01 03:45:00,62.06886907442196
2011-01-01 04:00:00,59.409855097434665
2011-01-01 04:15:00,62.04445675917607
2011-01-01 04:30:00,59.424232965940575
2011-01-01 04:45:00,59.00382816641782
2011-01-01 05:00:00,64.43075028066153
2011-01-01 05:15:00,84.27215088096835
2011-01-01 05:30:00,122.0230062544718
2011-01-01 05:45:00,147.466460180772
2011-01-01 06:00:00,161.17778518341532
2011-01-01 06:15:00,189.69544189961283
2011-01-01 06:30:00,217.82899814687977
2011-01-01 06:45:00,175.74990357286032
2011-01-01 07:00:00,144.0360052888704
2011-01-01 07:15:00,147.03585887409747
2011-01-01 07:30:00,194.45180501622391
2011-01-01 07:45:00,173.26250300717598
2011-01-01 08:00:00,173.45307587281027
2011-01-01 08:15:00,168.2281326265108
2011-01-01 08:30:00,188.30697943855415
2011-01-01 08:45:00,187.11486693951582
2011-01-01 09:00:00,179.4686829032296
2011-01-01 09:15:00,158.92149001002701
2011-01-01 09:30:00,155.4161809567164
2011-01-01 09:45:00,147.8460887924955
2011-01-01 10:00:00,141.1911911156647
2011-01-01 10:15:00,143.92163577601048
2011-01-01 10:30:00,130.74460580729945
2011-01-01 10:45:00,134.22477528797182
2011-01-01 11:00:00,125.8403531683585
2011-01-01 11:15:00,128.68444201944894
2011-01-01 11:30:00,118.1449467493626
2011-01-01 11:45:00,118.81613929131912
2011-01-01 12:00:00,110.12423376490486
2011-01-01 12:15:00,97.42235296673036
2011-01-01 12:30:00,101.65749867350841
2011-01-01 12:45:00,96.90619187257029
2011-01-01 13:00:00,96.80463104864532
2011-01-01 13:15:00,90.52964503085443
2011-01-01 13:30:00,99.36617559939653
2011-01-01 13:45:00,86.16474269890182
2011-01-01 14:00:00,80.51120412048336
2011-01-01 14:15:00,79.4661642676981
2011-01-01 14:30:00,77.48163205929714
2011-01-01 14:45:00,77.32678919816937
2011-01-01 15:00:00,74.75010845213505
2011-01-01 15:15:00,75.00248402864445
2011-01-01 15:30:00,78.15052431600016
2011-01-01 15:45:00,87.39034970613079
2011-01-01 16:00:00,90.3873010573428
2011-01-01 16:15:00,89.34337534554038
2011-01-01 16:30:00,80.7323627689079
2011-01-01 16:45:00,78.28124262694746
2011-01-01 17:00:00,81.00607999501446
2011-01-01 17:15:00,75.31925716812361
2011-01-01 17:30:00,74.92743172246095
2011-01-01 17:45:00,83.90553216512993
2011-01-01 18:00:00,90.37593229770303
2011-01-01 18:15:00,84.27074226392247
2011-01-01 18:30:00,87.45350046209217
2011-01-01 18:45:00,84.26304283645133
2011-01-01 19:00:00,83.93283107645205
2011-01-01 19:15:00,84.71291427927238
2011-01-01 19:30:00,80.97997396419971
2011-01-01 19:45:00,79.27649378012613
2011-01-01 20:00:00,73.0632318116095
2011-01-01 20:15:00,77.00933894662388
2011-01-01 20:30:00,75.51073515040545
2011-01-01 20:45:00,68.93687803360191
2011-01-01 21:00:00,63.472596357899945
2011-01-01 21:15:00,63.87090043257083
2011-01-01 21:30:00,56.133027242128904
2011-01-01 21:45:00,55.734288392911324
2011-01-01 22:00:00,49.1691592247592
2011-01-01 22:15:00,39.25155052862048
2011-01-01 22:30:00,38.54400808466088
2011-01-01 22:45:00,34.994864827057036
2011-01-01 23:00:00,36.71756472060255
2011-01-01 23:15:00,40.18879851519826
2011-01-01 23:30:00,38.87821488192761
2011-01-01 23:45:00,40.777777619733236
2011-01-02 00:00:00,38.38196382108657
2011-01-02 00:15:00,39.78022919565292
2011-01-02 00:30:00,41.76064171202314
2011-01-02 00:45:00,42.737312125378956
2011-01-02 01:00:00,42.44623175241386
2011-01-02 01:15:00,45.174839170094785
2011-01-02 01:30:00,42.959010602589046
2011-01-02 01:45:00,50.19957525875946
2011-01-02 02:00:00,47.60261819884363
2011-01-02 02:15:00,51.7538235483999
2011-01-02 02:30:00,49.8437358015215
2011-01-02 02:45:00,55.51930530297857
2011-01-02 03:00:00,56.71241748635404
2011-01-02 03:15:00,56.925720954638805
2011-01-02 03:30:00,59.6932825033356
2011-01-02 03:45:00,56.93578960823652
2011-01-02 04:00:00,58.208592753051725
2011-01-02 04:15:00,58.48599833729344
2011-01-02 04:30:00,57.65628661746532
2011-01-02 04:45:00,61.41010788964445
2011-01-02 05:00:00,56.57610176092268
2011-01-02 05:15:00,94.92444727472082
2011-01-02 05:30:00,114.60158471613285
2011-01-02 05:45:00,126.65552168557669
2011-01-02 06:00:00,149.7380917848386
2011-01-02 06:15:00,164.0283423518577
2011-01-02 06:30:00,196.6380942993995
2011-01-02 06:45:00,160.2605042907359
2011-01-02 07:00:00,138.55474225481618
2011-01-02 07:15:00,144.55940210305636
2011-01-02 07:30:00,159.15580815807584
2011-01-02 07:45:00,160.00792273481028
2011-01-02 08:00:00,163.95494663925052
2011-01-02 08:15:00,229.8616300475286
2011-01-02 08:30:00,203.76358894034917
2011-01-02 08:45:00,187.71666921231278
2011-01-02 09:00:00,183.9610139794896
2011-01-02 09:15:00,169.5045624205019
2011-01-02 09:30:00,168.3181868628065
2011-01-02 09:45:00,131.63572337135733
2011-01-02 10:00:00,125.35970746608459
2011-01-02 10:15:00,131.23187452742334
2011-01-02 10:30:00,120.90828176788075
2011-01-02 10:45:00,125.8514336398018
2011-01-02 11:00:00,139.33937899202385
2011-01-02 11:15:00,126.24652695996346
2011-01-02 11:30:00,107.06414200754718
2011-01-02 11:45:00,103.4867143542599
2011-01-02 12:00:00,96.40754544724209
2011-01-02 12:15:00,101.65280825450927
2011-01-02 12:30:00,95.66838372559404
2011-01-02 12:45:00,85.80011646734135
2011-01-02 13:00:00,101.34863903645298
2011-01-02 13:15:00,97.95899541647069
2011-01-02 13:30:00,98.81215249908261
2011-01-02 13:45:00,92.69669491881957
2011-01-02 14:00:00,87.70855910585476
2011-01-02 14:15:00,86.2985953199914
2011-01-02 14:30:00,78.56645989869462
2011-01-02 14:45:00,77.01920804797479
2011-01-02 15:00:00,69.81818774712666
2011-01-02 15:15:00,79.38009103250562
2011-01-02 15:30:00,75.82614163873566
2011-01-02 15:45:00,82.98927626869074
2011-01-02 16:00:00,86.50115645748151
2011-01-02 16:15:00,92.4911605776125
2011-01-02 16:30:00,84.15080012225087
2011-01-02 16:45:00,90.65951252698147
2011-01-02 17:00:00,85.22415825458795
2011-01-02 17:15:00,81.78399721777413
2011-01-02 17:30:00,86.3592206729369
2011-01-02 17:45:00,85.09312392169956
2011-01-02 18:00:00,80.96244018803161
2011-01-02 18:15:00,84.65504907242487
2011-01-02 18:30:00,74.75240967910422
2011-01-02 18:45:00,77.7348783094942
2011-01-02 19:00:00,79.42916756329396
2011-01-02 19:15:00,94.81516838126217
2011-01-02 19:30:00,92.18577161093094
2011-01-02 19:45:00,94.31623937259803
2011-01-02 20:00:00,86.4701769043807
2011-01-02 20:15:00,87.9494213323684
2011-01-02 20:30:00,92.46614374153718
2011-01-02 20:45:00,91.73958581492327
2011-01-02 21:00:00,81.52051912363659
2011-01-02 21:15:00,75.1075701251113
2011-01-02 21:30:00,57.59576397283048
2011-01-02 21:45:00,58.018240037305816
2011-01-02 22:00:00,43.44374197886019
2011-01-02 22:15:00,40.72843799550167
2011-01-02 22:30:00,34.71319926407111
2011-01-02 22:45:00,38.96530342962186
2011-01-02 23:00:00,55.92875484774761
2011-01-02 23:15:00,50.758217451055195
2011-01-02 23:30:00,52.17836305696543
2011-01-02 23:45:00,46.276600756487326
2011-01-03 00:00:00,41.22647314401935
2011-01-03 00:15:00,41.523717519827706
2011-01-03 00:30:00,43.23341161283106
2011-01-03 00:45:00,45.8180639275468
2011-01-03 01:00:00,46.59753221823061
2011-01-03 01:15:00,48.36447003856973
2011-01-03 01:30:00,49.92152736866244
2011-01-03 01:45:00,52.69127782495659
2011-01-03 02:00:00,51.456375534440795
2011-01-03 02:15:00,50.77109860996194
2011-01-03 02:30:00,53.43897256493819
2011-01-03 02:45:00,52.343753884143716
2011-01-03 03:00:00,57.183798969760026
2011-01-03 03:15:00,58.30520378566849
2011-01-03 03:30:00,62.23182736927271
2011-01-03 03:45:00,59.43839623212889
2011-01-03 04:00:00,63.10222926482656
2011-01-03 04:15:00,86.17292698832368
2011-01-03 04:30:00,103.46386479387131
2011-01-03 04:45:00,91.3785614420523
2011-01-03 05:00:00,122.96778605071097
2011-01-03 05:15:00,134.70208899188336
2011-01-03 05:30:00,161.451595280135
2011-01-03 05:45:00,181.9765719724989
2011-01-03 06:00:00,222.78032494046633
2011-01-03 06:15:00,188.42574378146276
2011-01-03 06:30:00,180.03129337674895
2011-01-03 06:45:00,168.4401910020755
2011-01-03 07:00:00,147.4170712435716
2011-01-03 07:15:00,145.98219979317145
2011-01-03 07:30:00,138.69758017297204
2011-01-03 07:45:00,129.71057056254628
2011-01-03 08:00:00,112.26348215450922
2011-01-03 08:15:00,104.43674914442407
2011-01-03 08:30:00,103.22885226173638
2011-01-03 08:45:00,102.41946388908583
2011-01-03 09:00:00,97.9860886021237
2011-01-03 09:15:00,95.47162938977814
2011-01-03 09:30:00,98.54440197091756
2011-01-03 09:45:00,88.69250146907963
2011-01-03 10:00:00,88.65457366300448
2011-01-03 10:15:00,100.6315307604563
2011-01-03 10:30:00,117.85818524083524
2011-01-03 10:45:00,102.63890597318102
2011-01-03 11:00:00,89.75774356098283
2011-01-03 11:15:00,93.20323362919177
2011-01-03 11:30:00,93.235848098138
2011-01-03 11:45:00,96.31386368807435
2011-01-03 12:00:00,102.23445101401065
2011-01-03 12:15:00,96.59534900695525
2011-01-03 12:30:00,98.95451781243692
2011-01-03 12:45:00,96.90593310533035
2011-01-03 13:00:00,92.81543770238797
2011-01-03 13:15:00,92.65104756989831
